Author,Review URL,Description,Rating,Restaurant Name,Restaurant URL
Krunal Mali,https://www.zoma.to/vOnEal,Good,4,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Rupal Shah,https://www.zoma.to/DlaqBl,good<br/>,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Vadherpankaj1,https://www.zoma.to/XdAQgZ,good,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Rakesh Kriplani,https://www.zoma.to/vOXzRR,Excellent service and food quality..,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Yash,https://www.zoma.to/eEDxkn,Good,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Ravindra Raval,https://www.zoma.to/AzDApo,good,4,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Akash Saxena,https://www.zoma.to/YAGxbMG,khane me 1 paneer ki sabji hoti to acha tha or Kam se kam 1 chota sa mukhwas ka pouch or 1 disposable spoon hota to kam se kam thik se kha sakte the.,3,"Reviews of Shri Mehta Chawana & Sweet Centre, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mehta-chawana-sweet-centre-mani-nagar
Jyoti Chopra Kochar,https://www.zoma.to/eALenqk,container broken.Spilling.Polythene got dirty due to spilling .,5,"Reviews of Shri Mehta Chawana & Sweet Centre, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mehta-chawana-sweet-centre-mani-nagar
N. Philip,https://www.zoma.to/QqlQzzy,"nice , fresh food",4,"Reviews of Shri Mehta Chawana & Sweet Centre, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mehta-chawana-sweet-centre-mani-nagar
Baria Hemangini,https://www.zoma.to/aqnxDdz,tasty food,5,"Reviews of Shri Mehta Chawana & Sweet Centre, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mehta-chawana-sweet-centre-mani-nagar
Bijal Patel,https://www.zoma.to/pRXNneN,nice,5,"Reviews of Shri Mehta Chawana & Sweet Centre, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mehta-chawana-sweet-centre-mani-nagar
Vaibhavi Shah,https://www.zoma.to/eAMzkQx,too much spicy green mirch more added,3,"Reviews of Shri Mehta Chawana & Sweet Centre, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mehta-chawana-sweet-centre-mani-nagar
Mitang Patel,https://www.zoma.to/DOqKQBk,i received a penda in sweets.. atleast they have to give one  gulab Jamun instead of penda,5,"Reviews of Shri Mehta Chawana & Sweet Centre, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mehta-chawana-sweet-centre-mani-nagar
Bharat Shamnani,https://www.zoma.to/dPkYwpd,wasn't as good,4,"Reviews of Shri Mehta Chawana & Sweet Centre, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mehta-chawana-sweet-centre-mani-nagar
Mahesh Bhai,https://www.zoma.to/eAzDObg,good quality 💯 <br/>full quantity <br/>,5,"Reviews of Shri Mehta Chawana & Sweet Centre, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mehta-chawana-sweet-centre-mani-nagar
Shivam Arora,https://www.zoma.to/MNGBxnw,Awesome taste....<br/>Loved it.....<br/>Hidden gem of Ahmedabad...,5,"Reviews of Shri Mehta Chawana & Sweet Centre, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mehta-chawana-sweet-centre-mani-nagar
Rakesh Mistry,https://www.zoma.to/rEQOQqB,"Please provie some chutney or anything else with bafvada, you are reputed brand and you are doing this kind of things.",3,"Reviews of Shri Mehta Chawana & Sweet Centre, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mehta-chawana-sweet-centre-mani-nagar
Anup,https://www.zoma.to/XLGgKlw,"as instructed of no garlic, but the instructions were not followed",4,"Reviews of Shri Mehta Chawana & Sweet Centre, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mehta-chawana-sweet-centre-mani-nagar
Xzar,https://www.zoma.to/AAxkXmm,"Good quantity, good taste, a little oily.",4,"Reviews of Shri Mehta Chawana & Sweet Centre, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mehta-chawana-sweet-centre-mani-nagar
Subhan Kadri,https://www.zoma.to/xEvbMLv,Awesome food so tasty,5,"Reviews of Shri Mehta Chawana & Sweet Centre, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mehta-chawana-sweet-centre-mani-nagar
K Kumar,https://www.zoma.to/eAamqPO,packed pickle please change it was wierd in taste like stale,4,"Reviews of Shri Mehta Chawana & Sweet Centre, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mehta-chawana-sweet-centre-mani-nagar
Dipak,https://www.zoma.to/QqbKGrR,quality is good.....,5,"Reviews of Shri Mehta Chawana & Sweet Centre, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mehta-chawana-sweet-centre-mani-nagar
Yash Patel,https://www.zoma.to/ebgrkgv,order delayed so many time,3,"Reviews of Shri Mehta Chawana & Sweet Centre, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mehta-chawana-sweet-centre-mani-nagar
Mayank Sukhadia,https://www.zoma.to/gbYKKyr,"good Quality, but rates very high due to Zomato",5,"Reviews of Shri Mehta Chawana & Sweet Centre, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mehta-chawana-sweet-centre-mani-nagar
Premal Shah,https://www.zoma.to/QkMzbqv,sabji is too oily.....and roti is must be made from wheat....,3,"Reviews of Shri Mehta Chawana & Sweet Centre, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mehta-chawana-sweet-centre-mani-nagar
Jigna Joshipura,https://www.zoma.to/xZmXqZl,Very nice chole. Just rightly spiced.,5,"Reviews of Shri Mehta Chawana & Sweet Centre, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mehta-chawana-sweet-centre-mani-nagar
Kajal,https://www.zoma.to/nGlnzXG,roti and rice - very good 4 star.<br/>but need to look on sabji dal .,3,"Reviews of Shri Mehta Chawana & Sweet Centre, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mehta-chawana-sweet-centre-mani-nagar
Piyush Chauhan,https://www.zoma.to/yaEgrdG,Thank you,5,"Reviews of Kandoi Bhogilal Mulchand, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-navrangpura
Tejashathi,https://www.zoma.to/MAXYxNp,amazing matho,5,"Reviews of Kandoi Bhogilal Mulchand, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-navrangpura
Piyush Chauhan,https://www.zoma.to/LnZwxpD,Thank you,5,"Reviews of Kandoi Bhogilal Mulchand, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-navrangpura
Piyush Chauhan,https://www.zoma.to/bMeBAlD,Thank you,5,"Reviews of Kandoi Bhogilal Mulchand, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-navrangpura
Piyush Chauhan,https://www.zoma.to/XnbAyyZ,Thank you,5,"Reviews of Kandoi Bhogilal Mulchand, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-navrangpura
Thakur Girjesh,https://www.zoma.to/NZbxzdz,AWESOME,5,"Reviews of Kandoi Bhogilal Mulchand, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-navrangpura
Himanshu Joshi,https://www.zoma.to/mRbRyLy,Needs to improve the quality of the Ghee.,3,"Reviews of Kandoi Bhogilal Mulchand, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-navrangpura
Kamlesh Patel,https://www.zoma.to/xvZOGRb,ok,5,"Reviews of Kandoi Bhogilal Mulchand, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-navrangpura
BHAUMIK SHAH,https://www.zoma.to/mRPBNla,Very good,5,"Reviews of Kandoi Bhogilal Mulchand, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-navrangpura
GS Malik,https://www.zoma.to/LnNrpmQ,they should start with 100gms packing of bananna waffers,5,"Reviews of Kandoi Bhogilal Mulchand, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-navrangpura
Lipsha Sahoo,https://www.zoma.to/ZPzEDoz,all good,5,"Reviews of Kandoi Bhogilal Mulchand, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-navrangpura
Sunil,https://www.zoma.to/YKqxnzr,Delivery guy was very polite,5,"Reviews of Kandoi Bhogilal Mulchand, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-navrangpura
Dhrupad Darji,https://www.zoma.to/vxqvnOO,Everything 👌,5,"Reviews of Kandoi Bhogilal Mulchand, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-navrangpura
Ashwini Nalawade,https://www.zoma.to/geyNMDr,best,5,"Reviews of Kandoi Bhogilal Mulchand, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-navrangpura
Jimit Patel,https://www.zoma.to/BNmeeaY,good,5,"Reviews of Kandoi Bhogilal Mulchand, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-navrangpura
Ravi Shankar Pandey,https://www.zoma.to/DDyxMZq,timely,5,"Reviews of Kandoi Bhogilal Mulchand, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-navrangpura
Vivek Janjrukiya,https://www.zoma.to/vxAEggR,awsome,5,"Reviews of Kandoi Bhogilal Mulchand, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-navrangpura
Urvish Sanghvi,https://www.zoma.to/yXBBQEL,Gift wrap is not provided by seller as the order was specific for rakshabandhan.,3,"Reviews of Kandoi Bhogilal Mulchand, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-navrangpura
Jitendra Bhai,https://www.zoma.to/QbXZAyQ,Mohan Thal of Kandoi Bhogilal is just unbeatable.!,5,"Reviews of Kandoi Bhogilal Mulchand, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-navrangpura
Hansal Pandya,https://www.zoma.to/gebonDN,Awesome Portions Presented By KBM🍥<br/>Well Maintained Staff 👬🏻💯👌🏻<br/>Really Sweet Atmosphere Here 🍯,5,"Reviews of Kandoi Bhogilal Mulchand, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-navrangpura
Ranu Singh,https://www.zoma.to/nkXZlnG,Low quality kulche,3,"Reviews of Gwalia Sweets & Fast Food, Bapunagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-bapunagar
Pradyuman Sinh Solanki,https://www.zoma.to/rEgpgad,chatni missing,4,"Reviews of Gwalia Sweets & Fast Food, Bapunagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-bapunagar
Parul Aghera,https://www.zoma.to/gBxoenk,thank you so much for best 👌 lunch 😘,5,"Reviews of Gwalia Sweets & Fast Food, Bapunagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-bapunagar
Eshwa Shukl,https://www.zoma.to/lwAoMwd,good,5,"Reviews of Gwalia Sweets & Fast Food, Bapunagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-bapunagar
Devang Vaniya,https://www.zoma.to/PwomllB,paneer is a little bit sweet in taste and does not have that spicy & masaledar taste,3,"Reviews of Gwalia Sweets & Fast Food, Bapunagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-bapunagar
Ravi Sharma,https://www.zoma.to/DOlqvPg,good,5,"Reviews of Gwalia Sweets & Fast Food, Bapunagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-bapunagar
Ravi Sharma,https://www.zoma.to/nklxYXq,good product,5,"Reviews of Gwalia Sweets & Fast Food, Bapunagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-bapunagar
Gurdeep Khalsa,https://www.zoma.to/qnDlzle,value for money,5,"Reviews of Gwalia Sweets & Fast Food, Bapunagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-bapunagar
Rahul,https://www.zoma.to/rEMLklw,thik hai,4,"Reviews of Gwalia Sweets & Fast Food, Bapunagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-bapunagar
Dwisha,https://www.zoma.to/gBOBbaR,good,5,"Reviews of Gwalia Sweets & Fast Food, Bapunagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-bapunagar
Manish Rohira,https://www.zoma.to/gBGqRYk,aise hoti h grill sandwich 3rd class,3,"Reviews of Gwalia Sweets & Fast Food, Bapunagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-bapunagar
Neha,https://www.zoma.to/NbpAvNK,osam,5,"Reviews of Gwalia Sweets & Fast Food, Bapunagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-bapunagar
Bushra Tarik Ansari,https://www.zoma.to/pRpPXeQ,Hair inside rasmalai,3,"Reviews of Gwalia Sweets & Fast Food, Bapunagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-bapunagar
Jay,https://www.zoma.to/dPQbRNX,Thanks Sir Your Great Service sir can't talk but his behaviour is too good and nice delivery on time Thanks Sir Such a Nice Service Nice to meet you 🙂,5,"Reviews of Gwalia Sweets & Fast Food, Bapunagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-bapunagar
Tushar Chavda,https://www.zoma.to/XLDLXwX,very fast service <br/>I m very appreciative,5,"Reviews of Gwalia Sweets & Fast Food, Bapunagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-bapunagar
Dolly S Solanki,https://www.zoma.to/MNoDrmK,Kaju katli was not fresh - so what is the use of ordering from Gwalia ?,3,"Reviews of Gwalia Sweets & Fast Food, Bapunagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-bapunagar
Parth Chauhan,https://www.zoma.to/RKEwEzN,Improve Your Dal Quality.<br/>Food is Fabulous 😋,5,"Reviews of Gwalia Sweets & Fast Food, Bapunagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-bapunagar
Ashwin Goyal,https://www.zoma.to/EakqpBN,sb kuch mast h khana aur packing style ❤️✨🤌🏻,5,"Reviews of Gwalia Sweets & Fast Food, Bapunagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-bapunagar
Irfan Rajput,https://www.zoma.to/OxEyMBn,nice,5,"Reviews of Gwalia Sweets & Fast Food, Bapunagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-bapunagar
Yogesh Chaudhary,https://www.zoma.to/LPEgXMN,"Holds Number 1 ranking in Gazar Halwa not only in Ahmedabad, but I think in whole Gujarat. <br/>Recommended without any doubt....Just go for it.",5,"Reviews of Ambica Dughdhalay, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/ambica-dughdhalay-paldi
Neha Bhatt,https://www.zoma.to/eAMDayl,Absolutely amazing quality.<br/>highly recommended.,5,"Reviews of Ambica Dughdhalay, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/ambica-dughdhalay-paldi
Harin Joshi,https://www.zoma.to/vRlnyxO,Quality was not up to the mark,3,"Reviews of Ambica Dughdhalay, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/ambica-dughdhalay-paldi
Kinchan Shah,https://www.zoma.to/PwKmnpE,nice,5,"Reviews of Ambica Dughdhalay, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/ambica-dughdhalay-paldi
Suroj,https://www.zoma.to/lMlBDbK,Natural curd has become my first choice since I have tasted  & ordered on zomato,4,"Reviews of Ambica Dughdhalay, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/ambica-dughdhalay-paldi
Shah Sachin,https://www.zoma.to/bqdQRBo,nice food,5,"Reviews of Ambica Dughdhalay, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/ambica-dughdhalay-paldi
AshishDholakia,https://www.zoma.to/aNBgLrK,Matka Dahi could be more creamy this was more of  regular dahi in matka,3,"Reviews of Ambica Dughdhalay, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/ambica-dughdhalay-paldi
Akshat Patel,https://www.zoma.to/MZQXnOq,"Taste saro hato ,  but doodh patlu hatu <br/>31 Rs ma vipul dudhiya ni Ras malai aavi jaay",3,"Reviews of Ambica Dughdhalay, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/ambica-dughdhalay-paldi
Amir Khan,https://www.zoma.to/eKErAEn,I think none can beat this Gajar Halwa taste,5,"Reviews of Ambica Dughdhalay, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/ambica-dughdhalay-paldi
Love R Joshi,https://www.zoma.to/rvBGYDP,fruit salad is stale,3,"Reviews of Ambica Dughdhalay, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/ambica-dughdhalay-paldi
Sana,https://www.zoma.to/PXoragN,rabdi test good,5,"Reviews of Ambica Dughdhalay, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/ambica-dughdhalay-paldi
Er. Vikash Kumar Gond,https://www.zoma.to/ynLBMaa,nice,5,"Reviews of Ambica Dughdhalay, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/ambica-dughdhalay-paldi
Chirag Solanki,https://www.zoma.to/GrlLZBG,lassi packing nd it's taste is very delicious 😋😋😋😋,5,"Reviews of Ambica Dughdhalay, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/ambica-dughdhalay-paldi
Nitin Bhardwaj,https://www.zoma.to/PXprRde,mast,5,"Reviews of Ambica Dughdhalay, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/ambica-dughdhalay-paldi
Chetan Prajapati,https://www.zoma.to/BADQXEG,very nice food,5,"Reviews of Ambica Dughdhalay, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/ambica-dughdhalay-paldi
Prashant,https://www.zoma.to/NAKKOOl,Gajar Halwa is superb!! Totally loved it!!,5,"Reviews of Ambica Dughdhalay, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/ambica-dughdhalay-paldi
VIJAY KUMAR,https://www.zoma.to/rnNlROb,delicious,5,"Reviews of Kandoi Bhogilal Mulchand, Manek Chowk, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-manek-chowk
Dhruv Joshi,https://www.zoma.to/AKvlwMB,"I salute and respect the delivery guy Mr. Rana Gangaram who delivered my Milk Cake in the 45 Degrees temperature (03:10pm). Kandoi Team, you were best as always. Thanks to all of you.",5,"Reviews of Kandoi Bhogilal Mulchand, Manek Chowk, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-manek-chowk
Nasim Malvat,https://www.zoma.to/vYLvprR,super quility fast service,5,"Reviews of Kandoi Bhogilal Mulchand, Manek Chowk, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-manek-chowk
Manjit Nayak,https://www.zoma.to/Oblndwa,fast delivery,5,"Reviews of Kandoi Bhogilal Mulchand, Manek Chowk, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-manek-chowk
Ajaz Malek,https://www.zoma.to/QKBXyQB,Thank you so much,5,"Reviews of Kandoi Bhogilal Mulchand, Manek Chowk, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-manek-chowk
Deepika Pandey,https://www.zoma.to/KemKwxq,tasty and less sugar used,5,"Reviews of Kandoi Bhogilal Mulchand, Manek Chowk, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-manek-chowk
Rihan Alam,https://www.zoma.to/xvEeGDP,good,5,"Reviews of Kandoi Bhogilal Mulchand, Manek Chowk, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-manek-chowk
Jd Prajapati,https://www.zoma.to/KeBExYy,Purity<br/>Surity<br/>Quality✌️,5,"Reviews of Kandoi Bhogilal Mulchand, Manek Chowk, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-manek-chowk
Shushen Giri,https://www.zoma.to/PYXYBQx,good,5,"Reviews of Kandoi Bhogilal Mulchand, Manek Chowk, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-manek-chowk
Saad,https://www.zoma.to/XBzvgaZ,great experience and delivery on time,5,"Reviews of Kandoi Bhogilal Mulchand, Manek Chowk, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-manek-chowk
PRINCE PRAVASI,https://www.zoma.to/kMGKzvN,Fresh and Delicious Sweet. ✌️✌️,5,"Reviews of Kandoi Bhogilal Mulchand, Manek Chowk, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-manek-chowk
Dushyyant Sharma,https://www.zoma.to/EzNQEkd,good person,5,"Reviews of Kandoi Bhogilal Mulchand, Manek Chowk, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-manek-chowk
Gauriben Trivedi,https://www.zoma.to/KPbBzrX,I always like your sweets and winter sweet just like a Adadiya pak.👍,5,"Reviews of Kandoi Bhogilal Mulchand, Manek Chowk, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-manek-chowk
